Dates,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,the District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1/1/2009,131648.27,250226,189032.33,121364.88,323788.6,224231.95,271967.29,250969.42,374605.92,174892.78,152200.25,444790.09,185074.83,181296.13,114470.44,118119.45,116176.59,108721.32,153771.36,188573.17,289310.08,308570.23,114722.31,182020.18,115439.91,132497.85,190788,124221.95,200127.05,223484.38,320589.27,181407,268809.89,165237.94,160884,120948.52,108030.75,245371.85,161120.34,241624.69,154792.83,145652.45,141558.01,138912.66,226540.84,213488.43,229724.39,284962.49,102437.05,164768.91,202791
2/1/2009,131162.43,250405.66,185547.8,120916.45,318862.76,223769.01,270814.26,249631.44,374713.46,171563.73,150563.82,441306.73,182949.55,179127.46,114166.59,117915.69,115951.74,108690.7,153678.58,187524.02,285992.33,306562.82,112694.2,180557.13,115135.65,132075.92,190414,123925.59,195034.1,222464.27,318809.14,180757,267499.81,164632.89,160894,120138.72,107790.84,243124.25,160657.13,238500.88,153883.04,145694.47,141172.94,138651.78,224288.24,213393.78,228137.15,282301.85,102591.11,163741.14,202683
3/1/2009,130687.91,250745.48,182423.59,120440.47,314782.97,223455.22,269444.97,248182.09,374596.06,168434.08,149092.26,437969.11,180759.5,177013.21,113993.19,117737.11,115859.15,108641.81,153651.54,186445.38,282555.04,304510.88,110728.27,178867.91,114880.96,131755.97,190069,124102.41,190041.22,221581.88,317091.09,179588,266338.51,164153.9,160851,119406.34,107615.11,240875.05,160428.28,235456.48,153132.9,145616.8,140801.47,138544.74,222022.14,213254.65,226582.01,279515.09,102770.68,162878.52,202295
4/1/2009,130090.52,250963.22,179264.04,119961.79,310949.34,223216.08,268127.07,246799.13,372696.07,165317.88,147528.11,434390.07,178539.72,175676.33,113850.87,117632.55,116017.96,108552.75,153811.99,185495.07,279062.3,302722.83,109039.09,177306.01,114708.09,131440.9,189663,124365.48,185085.98,220042.46,314889.55,178502,265349.54,163662.87,160639,118890.4,107483.03,238317.04,160290.45,233108.48,152427.59,145293.06,140305.72,138528.22,220245.25,212990.66,225193.73,275897.75,102687.66,162657.72,201698
5/1/2009,129501.82,250624.07,175713.63,119577.56,307234.43,222918.04,266121.35,245164.27,369803.48,162303.21,145896.25,430675.44,176426.65,174091.88,113728.49,117570.84,116210.56,108389.64,153883.14,183794.31,275787.86,301511.58,107556.54,176068.5,114504.7,131040.82,189268,124745.09,179327.22,218402.87,312541.46,177477,264440.55,163018.29,160291,118526.33,107528.37,235898.38,160050.7,231054.33,151620.38,144932.13,139655.4,138528.04,218417.19,212784.78,224012.84,272488.81,102494.05,162261.16,201270
6/1/2009,128885.98,250190.6,172697.61,119300.53,303987.85,222575.66,264085.93,243684.35,367655.06,159435.48,144333.01,426166.4,174567.02,172827.51,113618.09,117471.58,116428.72,108213.58,153938.78,182245.54,273297.75,300731.42,106199.87,175259.2,114227.93,130497.36,188647,124924.6,173310.03,217060.15,310170.96,177317,263453.41,162289.07,159887,118206.65,107651.5,233460.14,159721.84,229396.86,150630.47,144557.38,138978.49,138503.95,216618.12,212448.66,222930.94,269483.78,102268.01,161828.4,200995
7/1/2009,128297.18,249720.59,170163.88,119031.33,301580.19,222072.26,261940.23,242407.74,365311.12,156981.75,143012.02,421759.24,172793.46,171586.58,113402.71,117391.72,116568.52,108010.2,153845.26,180661.58,271068.7,300167.87,105059.94,174684.28,113975.11,129877.89,187904,125055.5,167406.97,216013.98,308002.64,176941,262430.32,161566.32,159609,117824.78,107788.56,231046.14,159362.11,227774.67,149712.48,144124.42,138335.06,138514.82,214874.1,211822.76,221971.65,267293.32,102007.3,161235.07,200745
8/1/2009,127686.8,249304.92,167854.17,118696.69,299567.91,221580.31,260380.61,241571.68,363295.17,154721.05,141885.34,418369.55,171026.26,170462.19,113140.66,117291.99,116651.29,107820.32,153642.7,179851.78,269147.98,299644.18,103965.4,174211.85,113653.03,129328.01,187032,125127.58,162684.84,215085.2,306130.59,176673,261325.94,160748.56,159792,117411.27,107925.17,229025.22,158939.05,226476.06,148979.77,143712.68,137816.2,138398.86,213207.39,210858.38,220978.07,265378.79,101801.45,160754.22,200196
9/1/2009,127104.46,248904.25,165714.09,118302.13,297991.7,221165.88,259051.42,240867.95,360924.59,152651.26,140824.83,414388.34,169135.19,168927.32,112860.37,117191.88,116601.46,107614.62,153390,179185.62,266930.29,299307.8,103001.03,173623.74,113295.7,128817.8,186138,125319.86,159014.34,214063.13,304558.87,175918,260395.76,160002.89,160219,117029.31,108031.67,227561.79,158539.29,225627.34,148333.06,143294.12,137387.62,138245.86,211620.57,209928.3,220004.16,263792.57,101147.72,160230.14,199536
10/1/2009,126621.23,248509.86,163435.44,117928.24,297151.47,220947.11,257999.72,240264.09,358445.78,150900.18,139774.48,409926.44,167450.43,167433.2,112612.45,117080.9,116565.39,107463.27,153127.07,178567.97,265078.53,299039.91,101926.06,172892.71,112882.83,128427.99,185518,125652.06,156569.38,213161.47,303410.08,175706,259676.01,159381.2,160610,116754.89,108063.91,226563.51,158266.71,225152.77,147736.01,142960.5,137061.12,138042.72,210192.14,209252.78,219126.69,262735.44,100372.83,159708.02,198855
11/1/2009,126228.25,248483.78,162447.42,117721.61,297979.23,220966.41,256653.71,239607.6,357453.18,149732.67,138840.96,405888.8,166032.22,165973.07,112468.56,116995.86,116500.54,107358.62,153031.26,177888.22,263616.65,299076.51,100981.56,172140.47,112539.4,128296.45,184976,125954.22,154729.7,212593.12,302642.09,175366,259216.06,158961.96,160549,116481.85,108179.67,225747.98,158211.45,225179.98,147279.78,142674.49,136781.13,138085.32,209171.43,208730.77,218628.26,262206.46,99485.49,159144.79,198133
12/1/2009,125906.66,248789.99,162169.24,117646.54,299873.89,221165.85,255360.82,238841.31,358480.46,148845.38,138096.73,404767.4,165182.7,165226.89,112405.91,116933.28,116434.04,107345.3,152847.45,177473.63,262630.55,299623.4,100133.08,171696.33,112270.53,128379.69,184484,126343.47,152945.18,212322.96,302335.29,175042,258907.47,158564.2,160366,116249.71,108300,225102.77,158297.26,225297.15,146995.27,142575.53,136578.5,138209.95,208430.36,208355.88,218537.46,261854.32,99031.66,158683.11,197605
1/1/2010,125708.72,249528.23,162091.48,117735.02,301798.2,221666.38,254114.88,238311.4,360310.25,148162.34,137404.09,405716.66,164155.61,164498.5,112338.84,116935.75,116332.42,107325.96,152828.89,177195.76,262082.88,300672.95,99587.17,171488.79,112117.15,128420,183758,126796.47,151900.38,212306.54,302261.07,174829,258682.41,158198.15,160281,116027.59,108482.45,224481.42,158541.72,226175.94,146856.71,142655.12,136480.21,138270.5,207703.72,208058.74,218830.34,260895.25,98842.62,158568.16,197266
2/1/2010,125567.37,249801.26,161248.2,117837.4,302602.11,222253.14,253473.57,238094.76,360936.32,147567.55,136807.95,408766,163389.5,164160.53,112350.03,117007.27,116178.66,107305.53,152863.85,177143.74,261460.03,302035.4,99066.85,171564.28,112047.54,128258.28,183078,127224.04,151013.7,212136.9,302335.64,174825,258664.08,157799.47,160174,115975.51,108627.57,223989.91,158882.56,227160.99,146675.55,142728.52,136417.6,138256.95,207020.62,207939.8,219176.8,259799.07,98854.11,158763.83,197205
3/1/2010,125300.58,250021.21,160193.19,117970.32,303629.26,222768.54,253458.53,238082.44,360617.61,147162.38,136329.18,410802.69,162412.67,163364.64,112366.57,117221.62,116216.46,107352.06,153089.77,177523.53,261018.95,303170.81,98736.97,172003.99,111967.86,128197.49,182710,127381.32,150241.61,211753.18,302276.47,175081,258741.85,157480.94,159895,115950.58,108848.44,223847.23,159356.27,228256.62,146428.54,142847.39,136440.05,138281.9,206434.52,208069.8,219545.4,258741.31,99076.39,159123.41,197210
4/1/2010,124922.67,250166.45,159675.49,118066.84,304908.58,222928.25,254161.42,237892.7,361666.12,146808.62,136113.51,413137.68,161773.74,163456.45,112528.12,117437.19,116324.4,107487.24,153225.92,178425.84,260676.82,304314.89,98593.84,172532.48,111839.04,128346.69,182560,127751.79,149030.43,211200.65,302174.41,174793,259131.88,157334.43,159557,115990.93,109144.14,223642.42,159816.63,228428.71,146249.34,142976.42,136492.34,138456.27,206131.97,208246.85,219942.09,258680.36,99363.41,159456.95,197308
5/1/2010,124474.82,250680.87,159025.66,118165.39,306317.2,222642.01,254811.48,237698.4,364879.16,146349.94,135933.27,413967.83,161172.11,163134.25,112614.76,117594.27,116547.75,107645.76,153373.79,179305.29,260749.84,305065.18,98714.76,173006.65,111652.78,128538.63,182716,128029.42,147809.07,210780.79,301906.54,174368,259549,157282.35,159484,115988.83,109450.14,222974.26,160118.69,228117.63,146189.93,143221.48,136576.72,138657.64,205802.69,208368.03,220301.86,258916.03,99633.26,159655.49,197654
6/1/2010,124027.92,250949.54,158227.91,118171.9,306252.67,221998.43,255313.14,237491.04,368400.41,145658.28,135640.09,416010.3,159959.47,163433.27,112688.5,117577.82,116684.55,107668.09,153503.19,179278.05,260721.12,305657.76,98911.39,172997.69,111456.9,128449.41,182690,128132.99,147157.69,210460.33,301447.04,173407,260106.88,157149.03,159692,115934.51,109574.98,221819.19,160171.92,227817.68,146053.95,143399.03,136556.41,138703.18,204992.52,208385.28,220327.58,258573.95,99890.44,159520.07,198014
7/1/2010,123446.5,251128.86,156337.15,117996.6,305122.92,221101.85,255059.14,237124.44,370380.26,144699.71,134925.32,417362.73,158311.8,162265.62,112630.88,117442.84,116611.98,107579.78,153476.89,178483.51,260236.93,305500.64,98843.17,172619.25,111161.32,128074.43,182545,127567.98,146539.34,210378.48,300631.99,172354,260463.95,156739.12,160248,115687.39,109453.37,220386.97,159927.86,227689.26,145698.04,143498.71,136411.51,138457.36,203554.01,208613.98,219772.05,257070.73,100081.31,159068.11,198113
8/1/2010,122807.34,251312.04,154601.24,117754.23,303193.13,220083.66,254321.79,236210.32,371145.04,143502.68,133898.46,418626.69,156515.68,161233.59,112453.01,117219.65,116270.75,107429.34,153361.23,177471.41,258882.38,304864.87,98536.84,171621.95,110783.28,127479.69,182222,126748.05,145797.23,210399.2,299377.48,171265,260377.63,156154.69,160905,115319.11,109216.71,218722.16,159464.22,227478.03,145203.28,143558.58,136135.85,137982.58,201629.92,208913.15,218868.03,254696.05,100306.53,158114.67,197879
9/1/2010,122222.24,251328.94,152446.76,117345.09,301224.14,219018.93,253100.25,235036.48,370267.08,142195.95,132529.44,419167.15,154637.98,159603,112079.38,116931.1,115694.29,107286.31,153241.64,176696.02,256998.6,303342.42,97939.32,170167.34,110310.34,126745.42,181927,125843.86,144637.53,210590.66,297674.43,170230,259837.7,155484.58,161703,114829.61,108909.41,216671.37,158773.59,226578.88,144571.52,143516.01,135761.61,137420.2,199964.94,209071.31,217891.49,252308.11,100176.83,156771.72,197510
10/1/2010,121749.69,251087.83,150718.22,116915.14,299111.68,218022.97,251249.92,233379.48,369055.14,140829.37,131213.86,419547.41,152770.12,158279.59,111628.54,116573.36,115179.49,107135.34,153142.15,175917.34,255016.64,301627.36,97246.78,168510.5,109810,125914.29,181565,125041.7,143525.91,210366.82,295671.29,168754,258861.91,154820.91,162257,114280.55,108511.97,214629.29,157958.11,225249.2,143879.62,143477.01,135299.12,136854.34,198448.23,209224.95,217007.46,249800.44,99854.03,155357.35,197255
11/1/2010,121200.63,250488.08,148820.97,116375.3,297240.51,217104.59,248943.22,231644.9,366904.41,139445.46,129862.63,420867.51,150793.94,156473.26,111114.36,116215.58,114687.38,106846.73,152952.37,175065.51,253014.37,300004.73,96418.27,166978.39,109399.59,125051.61,180972,124299.62,142839.45,209646.81,293708.03,167118,257840.88,154141.46,162621,113634.83,107955.69,212794.22,157061.46,223842.32,143194.63,143428.13,134813.01,136267.33,196821.3,209378.91,216121.34,247425.82,99387.26,153999.78,196906
12/1/2010,120554.14,250092.72,147065.65,115860.67,295907.74,216224.6,246668.39,230044.51,366157.04,138126.32,128622.87,421667.92,148985.2,154707.95,110677.86,115851.99,114253.35,106467.65,152482.84,174060.61,251008.02,299135.18,95627.85,165270.13,109210.78,124219.66,180170,123783.43,142158.6,208704.95,291901.25,165621,256806.29,153483.19,162779,112931.52,107475.9,211071.57,156215.25,222899.4,142423.37,143400.99,134282.87,135757.44,194873.41,209622.76,215414.06,245133.5,99108.23,152848.41,196596
1/1/2011,119863.74,249730.38,145184.47,115408.78,294869.95,215480.81,245346.41,228649.58,365125.53,136808.11,127391.25,422458.06,147331.29,153119.96,110252.26,115569.43,113826.68,105960.57,151663.99,173756.88,249154.72,298415.4,94813.05,163649.38,109169.13,123472.13,179181,123534.12,140951.57,207889.48,290421.3,165070,256076.46,152801.6,162816,112271.48,107127.62,209468.54,155479.6,222114.21,141565.15,143347.84,133682.17,135314.36,193050.6,209576.92,214800.63,243187.4,98902.45,151833.65,196392
2/1/2011,119264.47,249305.58,143409.05,115075.66,293875.69,214800.95,244703.63,227466.01,364770.37,135558.12,126361.95,422333.14,145788.75,151872.71,109860.1,115285.93,113490.73,105456.52,150765.95,173974.09,248011.63,297382.65,94127,161959.43,109121.42,122813.17,178053,123463.12,139244.03,207650.73,289024.48,164887,255516.56,152158.76,162829,111656.14,106918.45,207788.3,154883.51,221603.47,140569.92,143172.51,133132.92,134848.19,191381.27,209499.72,214187.38,241651.76,98734.82,150845.76,196356
3/1/2011,118841.58,248581.18,141986.87,114862.34,292411.01,214153.77,243861.45,226133.18,364066.56,134281.48,125321.4,422291.47,144633.82,150968.3,109523.41,114996.98,113138.72,104995.31,149948.07,174477.44,247468.25,295902.65,93518.75,160719.33,109013.86,122101.14,177050,123390.04,137331.67,207302.84,287588.04,164889,255172.06,151498.27,162987,111170.24,106681.01,205933.49,154429.09,220782.4,139751.25,143006.58,132613.84,134390.09,190218.27,209336.45,213476.56,239922.19,98492.93,149948.58,196384
4/1/2011,118503.94,247673.21,140387.74,114653.49,290852.01,213473.84,242789.43,224727.54,363944.57,133046.33,124133.31,420771.37,143278.02,149893.35,109248.78,114692.95,112752.39,104652.28,149427.27,174480.69,246904.61,294590.08,92953.29,159444.24,108839.4,121369.32,176449,123022.07,135396.46,206885.84,285912.87,164338,254709.03,150787.73,163300,110668.92,106414.24,204013.66,153943.4,219694.57,138979.35,142745.11,132230.49,133946.81,189127.27,209347.75,212802.27,237976.62,98293.68,149006.17,196326
5/1/2011,118246.47,247009.74,138840.5,114364.84,288509.78,212574.83,241426.54,223078.62,363777.32,131812.73,122680.35,418921.03,142059.59,149074.97,108989.08,114398.59,112494.59,104378.52,149049.1,174228.02,245908.15,293466.26,92444.88,158194.45,108717.31,120643.02,176123,122748.53,133977.86,206005.97,284013.15,163428,254212.58,150093.49,163364,110175.83,106111.53,202291.44,153381.69,218088.59,138275.88,142557.93,131835.34,133595.75,188288.24,209116.29,212185.44,235178.38,98125.36,148114.78,196065
6/1/2011,117973.77,246780.2,137174.28,114110.68,286624.63,211753.29,240454.67,221555.93,363660.36,130697.64,121251.15,416560.96,141141.38,148033.85,108755.07,114158.56,112328.32,104127.34,148847.62,174022.74,244821.58,292695.48,91946.69,156918.77,108554.16,120032.1,175928,122554.76,132417.9,205131.51,281975.65,162288,253472.75,149459.3,163014,109695.73,105844.84,201005.95,152664.55,216691.54,137595.67,142527.87,131489.02,133237.97,187292.94,208909.17,211643.13,232668.12,98125.37,147309.82,195483
7/1/2011,117674.26,246803.13,136038.76,113947.16,284983.06,210962.45,239225.39,220379.61,363895.25,129670.05,120047.45,414699.87,140853.57,147396.43,108627.91,113991.1,112191.12,103894.91,148714.11,173955.84,243590.71,291940.96,91590.28,155787.17,108552.33,119536.91,175620,122561.58,131275.97,203999.66,279801.08,161498,252748.97,148902.99,162567,109354.44,105737.83,199974.24,151948.49,215191.34,137067.62,142576.24,131140.93,133039.4,186457.19,208673.22,211094,230315.28,98128.24,146500.93,195000
8/1/2011,117369.36,246890.59,135325.99,113895.82,283192.53,210478.27,237739.91,219367.06,363543.17,128861.55,119199.89,412689.44,140668.54,146507.38,108662.78,113888.12,111976.24,103695.08,148622.6,173801.88,242279.12,291156.17,91421.32,154929.78,108498.11,119034.92,175527,122617.08,129717.45,203088.4,277852.89,160951,252042.14,148338.68,162424,109098.9,105755.56,199024.77,151353.89,213884.35,136595.01,142674.41,130838.84,132922.59,185947.32,208447.77,210607.88,228496.75,98179.36,145879.83,194789
9/1/2011,117024.9,246798.53,134884.33,113893.14,281055.19,210208.52,235931.28,218115.08,363335.13,128253.8,118634.83,410832.18,140433.84,145648.35,108745.87,113850.45,111647.86,103500.69,148467.25,173470.4,240720.63,289938.61,91373.62,154168.19,108423.27,118613.28,175530,122583.93,128745.39,202252.29,276149.99,160585,251396.97,147839.53,162487,108832.73,105865.01,198211.1,150927.37,212494.27,136124.3,142653.18,130549.59,132880.79,185237.55,208196.69,210022.06,226633.84,98194.59,145384.9,194906
10/1/2011,116668.45,246721.97,134704.32,113935.73,278773.23,210058.91,234014.78,216590.36,362642.54,127905.39,118203.21,409739.83,140281.58,144215.86,108779.97,113829.02,111253.1,103292.48,148367.48,173015.61,239497.91,288340.96,91323.44,153436.96,108177.66,118120.22,175673,122631.42,127992.87,201772.28,274626.08,160206,250754.56,147273.77,162693,108513.05,105775.36,197285.82,150577.36,211097.3,135641.63,142684.42,130221.83,132768.72,184519.18,208020.31,209398.45,224890.2,98219.66,144903.25,194890
11/1/2011,116216.4,246653.98,134542.17,113950.81,277646.46,210032.04,232411.62,215279.35,362260.58,127727.29,117839.87,408347.07,140183.48,143044.77,108712.38,113861.98,110902.47,103189.46,148230.68,172532.33,238650.74,286700.4,91172.84,152635.69,107985.44,117692.37,175770,122658.23,127480.26,201146.78,273010.73,159809,250055.26,146710.79,162865,108175.24,105602.17,196233,150227.11,209365.4,135190.08,142772.54,129911.48,132559.25,183759.86,208201.29,208865.65,223304.5,98252.94,144484.04,194975
12/1/2011,115837.97,246784.72,135037.51,113919.91,276912.1,210080.43,230928.43,213926.56,361430.88,127646.11,117241.99,408224.11,140145,141601.7,108570.52,113925.38,110630.13,103127.66,147964.47,172011.71,237969.26,285460.69,90982.84,151810.07,107859.67,117216.24,175846,122609.7,126981.09,200489.47,271334.21,159423,249463.91,146168.6,162992,107875.83,105379.74,195096.79,149885.94,207738.96,134963.61,142924.78,129625.15,132314.58,183598.97,208413,208605.47,222002.6,98275.62,143952.76,195145
1/1/2012,115697.04,247426.59,135549.46,113898.79,276533.55,210347.58,229727.97,212877.73,361508.64,127674.3,116734.67,408467.1,140054.73,140654.72,108331.2,113943.22,110501.28,103110.8,147730.87,171429.55,237189.45,284452.44,90837.27,151156.39,107778.32,116867.63,175958,122335.72,126765.96,199719.08,269987.08,159118,248943.61,145748.23,163170,107525.85,105251.41,194301.72,149589.4,206626.57,134934.84,143082.27,129487.57,132202.54,183580.67,208546.52,208536.93,221094.28,98262.14,143574.87,195750
2/1/2012,115759.07,248112.65,136386.65,114045.17,275983.4,210730,228923.81,211881.12,361767.08,127794.27,116345.64,409186.48,140392.82,139738.09,108296.11,114027.29,110480.91,103194.75,147772.12,170963.54,236765.99,283690.31,90916.78,150949.12,107727.21,116703.7,176116,122054.97,126644.23,199289.02,269455.6,159000,248737.04,145568.17,163544,107300.81,105212.33,194009.12,149523.89,205925.65,135230.1,143303.46,129540.07,132356.48,183742,208897.74,208741.12,220231.69,98401.68,143314.51,196490
